date,pageview,month-day,year,month_name,month_num,day,z_score
2023-11-02,541790,11-02,2023,November,11,2,0.21322391332849777
2024-11-02,273265,11-02,2024,November,11,2,-0.6130159327062317
2023-11-03,494250,11-03,2023,November,11,3,0.03269035126404661
2024-11-03,345584,11-03,2024,November,11,3,-0.4089469877466772
2023-11-04,403090,11-04,2023,November,11,4,-0.3134905388873074
2024-11-04,488925,11-04,2024,November,11,4,-0.004468957914302562
2023-11-05,492582,11-05,2023,November,11,5,0.02635610680625308
2024-11-05,834890,11-05,2024,November,11,5,0.9717712077811892
2023-11-06,648914,11-06,2023,November,11,6,0.6200282318516839
2024-11-06,4704292,11-06,2024,November,11,6,11.890406473263152
2023-11-07,641488,11-07,2023,November,11,7,0.5918279324850323
2024-11-07,1798886,11-07,2024,November,11,7,3.69196433358811
2023-11-08,650160,11-08,2023,November,11,8,0.6247599276516903
2024-11-08,1021966,11-08,2024,November,11,8,1.4996601712244562
2023-11-09,611450,11-09,2023,November,11,9,0.47775836712340036
2024-11-09,730703,11-09,2024,November,11,9,0.6777774970205163
2023-11-10,532542,11-10,2023,November,11,10,0.17810455316922044
2024-11-10,688611,11-10,2024,November,11,10,0.5590027624246623
2023-11-11,412922,11-11,2023,November,11,11,-0.27615343366606876
2024-11-11,667611,11-11,2024,November,11,11,0.4997451974120011
2023-11-12,462258,11-12,2023,November,11,12,-0.08879954603435308
2024-11-12,636235,11-12,2024,November,11,12,0.411208751705465
2023-11-13,1017856,11-13,2023,November,11,13,2.0210886747457257
2024-11-13,574934,11-13,2024,November,11,13,0.23823027585588677
2023-11-14,661230,11-14,2023,November,11,14,0.6667983486035934
2024-11-14,482356,11-14,2024,November,11,14,-0.023005288608025008
2023-11-15,644646,11-15,2023,November,11,15,0.6038204648577613
2024-11-15,409587,11-15,2024,November,11,15,-0.22834403853213653
2023-11-16,594270,11-16,2023,November,11,16,0.41251716821159407
2024-11-16,332741,11-16,2024,November,11,16,-0.4451872214351347
2023-11-17,818932,11-17,2023,November,11,17,1.2656730605238307
2024-11-17,384753,11-17,2024,November,11,17,-0.29842034184282357
2023-11-18,430126,11-18,2023,November,11,18,-0.21082109454623665
2024-11-18,426076,11-18,2024,November,11,18,-0.181815562841957
2023-11-19,860668,11-19,2023,November,11,19,1.4241658822807077
2024-11-19,387836,11-19,2024,November,11,19,-0.28972076694120286
2023-11-20,682290,11-20,2023,November,11,20,0.7467738811462384
2024-11-20,370132,11-20,2024,November,11,20,-0.33967771603568636
2023-11-21,627286,11-21,2023,November,11,21,0.5378957143857616
2024-11-21,385714,11-21,2024,November,11,21,-0.2957086027962918
2023-11-22,636978,11-22,2023,November,11,22,0.5747011683935163
2024-11-22,320095,11-22,2024,November,11,22,-0.48087156272799725
2023-11-23,790222,11-23,2023,November,11,23,1.15664658667296
2024-11-23,264187,11-23,2024,November,11,23,-0.6386321315245621
2023-11-24,481646,11-24,2023,November,11,24,-0.015173447984172625
2024-11-24,301096,11-24,2024,November,11,24,-0.5344827283315948
2023-11-25,417832,11-25,2023,November,11,25,-0.2575076661074559
2024-11-25,329155,11-25,2024,November,11,25,-0.45530615610824915
2023-11-26,511110,11-26,2023,November,11,26,0.09671634740217548
2024-11-26,342740,11-26,2024,November,11,26,-0.4169721551226776
2023-11-27,884636,11-27,2023,November,11,27,1.5151845700291462
2024-11-27,344728,11-27,2024,November,11,27,-0.41136243896814567
2023-11-28,662454,11-28,2023,November,11,28,0.6714464992129096
2024-11-28,354148,11-28,2024,November,11,28,-0.3847811883767519
2023-11-29,669232,11-29,2023,November,11,29,0.6971860129628643
2024-11-29,280070,11-29,2024,November,11,29,-0.5938136598533194
2023-11-30,700818,11-30,2023,November,11,30,0.8171341217421608
2024-11-30,245284,11-30,2024,November,11,30,-0.6919724054023875
2023-12-01,634804,12-01,2023,December,12,1,0.5664453845498453
2024-12-01,258450,12-01,2024,December,12,1,-0.6548207339282591
2023-12-02,453028,12-02,2023,December,12,2,-0.12385055103761107
2024-12-02,305763,12-02,2024,December,12,2,-0.5213134399547334
2023-12-03,547240,12-03,2023,December,12,3,0.2339203355676913
2024-12-03,295676,12-03,2024,December,12,3,-0.5497768236824817
2023-12-04,686286,12-04,2023,December,12,4,0.7619487257825351
2024-12-04,289575,12-04,2024,December,12,4,-0.5669925572130649
2023-12-05,671284,12-05,2023,December,12,5,0.7049785007490708
2024-12-05,268864,12-05,2024,December,12,5,-0.6254346252595994
2023-12-06,662066,12-06,2023,December,12,6,0.6699730658498257
2024-12-06,234274,12-06,2024,December,12,6,-0.7230403002018827
2023-12-07,633478,12-07,2023,December,12,7,0.5614098880564196
2024-12-07,204187,12-07,2024,December,12,7,-0.8079394601321654
2023-12-08,563864,12-08,2023,December,12,8,0.29705011966023304
2024-12-08,223934,12-08,2024,December,12,8,-0.7522175964985931
2023-12-09,460364,12-09,2023,December,12,9,-0.0959920274510563
2024-12-09,269443,12-09,2024,December,12,9,-0.623800809538536
2023-12-10,563170,12-10,2023,December,12,10,0.29441464864482014
2024-12-10,263175,12-10,2024,December,12,10,-0.6414877818004103
2023-12-11,669268,12-11,2023,December,12,11,0.6973227232749031
2024-12-11,277167,12-11,2024,December,12,11,-0.6020053127691172
2023-12-12,639408,12-12,2023,December,12,12,0.5839291144561292
2024-12-12,275026,12-12,2024,December,12,12,-0.6080467626115985
2023-12-13,676998,12-13,2023,December,12,13,0.7266774652765481
2024-12-13,250972,12-13,2024,December,12,13,-0.6759220706503867
2023-12-14,619622,12-14,2023,December,12,14,0.5087916079561874
2024-12-14,194243,12-14,2024,December,12,14,-0.8359993280600656
2023-12-15,498272,12-15,2023,December,12,15,0.04796393112570464
2024-12-15,203769,12-15,2024,December,12,15,-0.8091189678547984
2023-12-16,388200,12-16,2023,December,12,16,-0.37003544294998464
2024-12-16,252431,12-16,2024,December,12,16,-0.6718050807764119
2023-12-17,453154,12-17,2023,December,12,17,-0.12337206494547559
2024-12-17,247251,12-17,2024,December,12,17,-0.6864219468128683
2023-12-18,582852,12-18,2023,December,12,18,0.36915721424331677
2024-12-18,242618,12-18,2024,December,12,18,-0.6994952943701853
2023-12-19,517586,12-19,2023,December,12,19,0.1213090135344722
2024-12-19,224976,12-19,2024,December,12,19,-0.749277292558441
2023-12-20,532662,12-20,2023,December,12,20,0.17856025420934948
2024-12-20,224828,12-20,2024,December,12,20,-0.7496949173023397
2023-12-21,487856,12-21,2023,December,12,21,0.008409080842504737
2024-12-21,188523,12-21,2024,December,12,21,-0.8521399600539905
2023-12-22,526010,12-22,2023,December,12,22,0.1532992265515302
2024-12-22,190731,12-22,2024,December,12,22,-0.8459094503612307
2023-12-23,373598,12-23,2023,December,12,23,-0.42548666451635225
2024-12-23,204260,12-23,2024,December,12,23,-0.8077334695490263
2023-12-24,356222,12-24,2023,December,12,24,-0.49147217512703595
2024-12-24,186674,12-24,2024,December,12,24,-0.8573574475639147
2023-12-25,370208,12-25,2023,December,12,25,-0.4383602188999974
2024-12-25,190885,12-25,2024,December,12,25,-0.8454748948844711
2023-12-26,423964,12-26,2023,December,12,26,-0.23422134295686242
2024-12-26,195680,12-26,2024,December,12,26,-0.8319444175399135
2023-12-27,455916,12-27,2023,December,12,27,-0.11288334600517239
2024-12-27,186563,12-27,2024,December,12,27,-0.8576706661218388
2023-12-28,494908,12-28,2023,December,12,28,0.0351891119674208
2024-12-28,183270,12-28,2024,December,12,28,-0.8669628166735861
2023-12-29,462606,12-29,2023,December,12,29,-0.0874780130179789
2024-12-29,206723,12-29,2024,December,12,29,-0.8007834037096841
2023-12-30,415684,12-30,2023,December,12,30,-0.2656647147257656
2024-12-30,263978,12-30,2024,December,12,30,-0.6392218853858785
2023-12-31,373858,12-31,2023,December,12,31,-0.42449931226273935
2024-12-31,194606,12-31,2024,December,12,31,-0.8349750187219896
